"","PC1_GE","PC2_GE","Sample","lib.size","norm.factors","ID","rna_lib_type","rna_batch","pair","mother","sex","date_birth","remark","year","group","sample_collection_date","sample_collection_Dec_days","delta_days_samples","age_days","tissue","colony","life_history_stage","WBCin10_total","WBCin10_Neutro","WBCin10_Eo","WBCin10_Baso","WBCin10_Lympho","WBCin10_Mono","Diff_Neutro","Diff_Eo","Diff_Baso","Diff_Lympho","Diff_Mono","TimeTo100","WBC_ratio","WBC_ratio_log","PC1","PC2","PC3","PC4","PC5"
"58",46.2559578576447,-14.0612062640883,"N15_FWB_pup_end_2019B",12996449.4045957,1.01066942655514,"N15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB15_N15","FWB15","M",NA,"not sure about delta days","2019_2020","2","17-02-2020",79,67,"70","blood","FWB","Pup","2","1","1","0","0","0",60,7,2,29,2,"15",2.44827586206897,0.895384047054841,-0.00226013726879121,0.0265627836884438,-0.0652477885060058,0.038511383069871,-0.00407173704388182
"59",-3.75154078460088,-50.1224156838837,"N17_FWB_pup_start_2019B",11912095.7467524,0.872677698174915,"N17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB17_N17","FWB17","M",NA,NA,"2019_2020","1","12-12-2019",12,0,"2to5","blood","FWB","Pup","2","0","0","0","1","1",35,8,0,47,10,"30",1.12765957446809,0.120144311842063,-0.00364680180750329,0.00647217940326763,-0.0133797393107614,-0.0165376630080805,0.0541142979265428
"60",16.1481753725264,-82.4368968441599,"N19_FWB_pup_start_2019B",34336802.9647899,1.04239977677259,"N19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","FWB19_N19","FWB19","F",NA,NA,"2019_2020","1","18-12-2019",18,0,"2to5","blood","FWB","Pup","1","0","0","0","1","0",22,18,3,54,3,"39",0.851851851851852,-0.160342650075179,0.000476426092720782,0.0160031503106624,-0.0120055818785772,-0.0282907858223819,0.0442555502715175
"61",21.2568418031424,-4.30893656292547,"N19_FWB_pup_end_2019B",18232889.1315212,1.08002710945006,"N19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB19_N19","FWB19","F",NA,"not sure about delta days","2019_2020","2","19-02-2020",81,63,"66","blood","FWB","Pup","2","1","0","0","1","0",47,10,0,34,9,"14",1.94117647058824,0.663294217410264,0.000476426092720782,0.0160031503106624,-0.0120055818785772,-0.0282907858223819,0.0442555502715175
"62",-40.4152104198432,-17.5460148865938,"N21_FWB_pup_start_2019B",24970819.4443043,1.02429360463095,"N21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB21_N21","FWB21","M",NA,NA,"2019_2020","1","20-12-2019",20,0,"2to5","blood","FWB","Pup","2","0","0","0","2","0",28,4,0,60,8,"49",0.666666666666667,-0.405465108108164,-0.0182146199623347,0.0332142471244802,-0.0280651936316288,-0.0337873712899079,-0.0353660293933041
"63",12.1634278271842,9.79172140799206,"N22_FWB_pup_start_2019B",11580486.0060818,0.893296306056227,"N22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB22_N22","FWB22","F",NA,NA,"2019_2020","1","20-12-2019",20,0,"2to5","blood","FWB","Pup","5","2","1","0","2","0",25,6,0,65,4,"41",0.538461538461538,-0.619039208406224,-0.00679880944851356,-0.0327307585618822,0.00458338053691195,-0.0202607112734142,-0.033793472788145
"64",36.8970711047769,-2.7060273026155,"N22_FWB_pup_end_2019B",16611917.8257251,1.0395549376506,"N22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB22_N22","FWB22","F",NA,"not sure about delta days","2019_2020","2","22-02-2020",84,64,"67","blood","FWB","Pup","2","1","0","0","1","0",35,9,0,51,5,"52",0.96078431372549,-0.0400053346136991,-0.00679880944851356,-0.0327307585618822,0.00458338053691195,-0.0202607112734142,-0.033793472788145
"65",52.5075462846659,-58.9046109358122,"N24_FWB_pup_start_2019B",25394461.5437325,1.04636554969131,"N24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24","FWB24","M",NA,NA,"2019_2020","1","20-12-2019",20,0,"2to5","blood","FWB","Pup","1","1","0","0","0","0",39,8,2,49,2,"63",1.04081632653061,0.0400053346136992,-0.0189131408999615,-0.00447020029507533,-0.0524943249073685,0.0178528091801044,0.0267249017881977
"66",-21.9579260863576,20.6394153308909,"N24_FWB_pup_end_2019B",32167706.0652819,1.2215879496689,"N24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24","FWB24","M",NA,"not sure about delta days","2019_2020","2","19-03-2020",110,90,"93","blood","FWB","Pup","1","1","0","0","0","0",49,10,0,30,11,"26",2.33333333333333,0.847297860387204,-0.0189131408999615,-0.00447020029507533,-0.0524943249073685,0.0178528091801044,0.0267249017881977
"67",14.3693751929343,-45.4507113731388,"N4_FWB_pup_end_2019B",9275391.98984996,0.618025740025817,"N4","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB4_N4","FWB4","M",NA,"not sure about age","2019_2020","2","12-02-2020",74,64,"64","blood","FWB","Pup","8","4","0","0","4","0",43,4,0,47,6,"29",1.12765957446809,0.120144311842063,0.0064460997829659,0.032076776840271,-0.0487047734802285,-0.0350296285929525,0.032934662302256
"68",24.8691029174418,-48.8171344665246,"N5_FWB_pup_start_2019B",32214756.9018401,1.1899101741684,"N5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5","FWB5","M",NA,NA,"2019_2020","1","10-12-2019",10,0,"2to5","blood","FWB","Pup","7","3","1","0","1","2",56,16,1,18,9,"74",4.55555555555556,1.51634748936809,0.00174497275593491,0.007754221609856,-0.0295330131469853,-0.0219956539864749,-0.017670021836676
"69",44.5703290088012,112.563654849471,"N5_FWB_pup_end_2019B",32310974.8906821,1.48254813496462,"N5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5","FWB5","M",NA,"not sure about delta days","2019_2020","2","21-02-2020",83,73,"76","blood","FWB","Pup","1","1","0","0","0","0",13,6,5,73,3,"30",0.36986301369863,-0.994622575144062,0.00174497275593491,0.007754221609856,-0.0295330131469853,-0.0219956539864749,-0.017670021836676
"70",3.2832037105442,-99.6321619308792,"N6_FWB_pup_start_2019B",12389457.2559552,0.735365063364077,"N6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6","FWB6","M",NA,NA,"2019_2020","1","10-12-2019",10,0,"2to5","blood","FWB","Pup","2","0","0","1","1","0",34,10,8,48,0,"26",1.08333333333333,0.0800427076735364,0.00143128995682379,0.00691108159846622,0.0412418867897359,-0.0728807390079253,-0.0259474050425717
"71",51.6628734427519,33.1887116670568,"N6_FWB_pup_end_2019B",31947787.5027104,1.29764608380372,"N6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6","FWB6","M",NA,"not sure about delta days","2019_2020","2","10-02-2020",72,62,"65","blood","FWB","Pup","3","0","1","0","2","0",27,12,0,56,5,"26",0.785714285714286,-0.241162056816888,0.00143128995682379,0.00691108159846622,0.0412418867897359,-0.0728807390079253,-0.0259474050425717
"72",44.4036982186739,-34.7377576747816,"N8_FWB_pup_start_2019B",31118252.335056,1.14824023050974,"N8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8","FWB8","M",NA,NA,"2019_2020","1","10-12-2019",10,0,"2to5","blood","FWB","Pup","1","0","0","0","1","0",68,4,0,18,10,"44",4.55555555555556,1.51634748936809,0.0164789243306875,0.050431393286843,-0.0446499208363404,-0.0399339476911142,0.00803949770454101
"73",75.2437416463875,12.4148884220245,"N8_FWB_pup_end_2019B",20680622.6655157,1.22566325858635,"N8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8","FWB8","M",NA,"not sure about delta days","2019_2020","2","17-02-2020",79,69,"72","blood","FWB","Pup","4","0","1","0","3","0",35,5,0,58,2,"21",0.724137931034483,-0.322773392263051,0.0164789243306875,0.050431393286843,-0.0446499208363404,-0.0399339476911142,0.00803949770454101
"74",-34.4597656134376,-76.480237810515,"T15_SSB_pup_start_2019B",32574664.9308478,0.958776612376262,"T15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB15_T15","SSB15","F","08-12-2019",NA,"2019_2020","1","11-12-2019",11,0,"3","blood","SSB","Pup","6","1","0","0","4","1",37,10,1,44,8,"24",1.27272727272727,0.241162056816888,-0.0163480156422,0.0052988393676309,0.00110467433131687,-0.0598784349536618,0.0535352645281612
"75",17.1877918941214,27.2536242947847,"T15_SSB_pup_end_2019B",13709522.9449307,0.952721643801763,"T15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","SSB15_T15","SSB15","F","08-12-2019",NA,"2019_2020","2","10-02-2020",72,61,"64","blood","SSB","Pup","5","3","0","0","2","0",46,2,1,46,5,"21",1.17391304347826,0.160342650075179,-0.0163480156422,0.0052988393676309,0.00110467433131687,-0.0598784349536618,0.0535352645281612
"76",-34.3135705246593,-50.3608734490897,"T16_SSB_pup_start_2019B",12625450.256994,0.775257071283813,"T16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB16_T16","SSB16","M","12-12-2019",NA,"2019_2020","1","16-12-2019",16,0,"4","blood","SSB","Pup","6","4","2","0","0","0",42,11,0,46,1,"14",1.17391304347826,0.160342650075179,-0.00604336610006153,-0.00523962829691884,-0.0183785448791325,-0.00796666119936101,0.0238793103421872
"77",39.2347848507666,29.5212554799393,"T16_SSB_pup_end_2019B",12943845.9777675,0.967069296503033,"T16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB16_T16","SSB16","M","12-12-2019",NA,"2019_2020","2","23-02-2020",85,69,"73","blood","SSB","Pup","4","1","0","0","3","0",36,7,1,53,3,"14",0.886792452830189,-0.120144311842063,-0.00604336610006153,-0.00523962829691884,-0.0183785448791325,-0.00796666119936101,0.0238793103421872
"78",-5.77797839397472,-33.4758849502274,"T2_SSB_pup_start_2019B",28694461.170441,1.07072541386573,"T2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","SSB2_T2","SSB2","F","28-11-2019",NA,"2019_2020","1","02-12-2019",2,0,"4","blood","SSB","Pup","2","0","0","0","2","0",35,9,0,50,6,"38",1,0,-0.0177943090445779,0.0275862593677437,0.0452316832261102,-0.021520174896842,-0.005686578118042
"79",35.9787960564652,-3.32528970222993,"T2_SSB_pup_end_2019B",10712111.0024735,0.929052990558102,"T2","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB2_T2","SSB2","F","28-11-2019",NA,"2019_2020","2","04-02-2020",66,64,"68","blood","SSB","Pup","5","3","0","0","2","0",56,2,0,40,2,"23",1.5,0.405465108108164,-0.0177943090445779,0.0275862593677437,0.0452316832261102,-0.021520174896842,-0.005686578118042
"80",50.4540185327183,6.53582618924198,"T20_SSB_pup_end_2019B",28103409.5109173,1.23111398564096,"T20","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB20_T20","SSB20","M","18-12-2019",NA,"2019_2020","2","03-03-2020",94,73,"76","blood","SSB","Pup","4","4","0","0","0","0",75,1,1,22,1,"18",3.54545454545455,1.26566637333128,-0.0126943514752781,0.0053982122289918,0.0191207075677452,-0.00965585559186671,-0.00594830814381454
"81",3.52612674932828,-36.2683121418361,"T21_SSB_pup_start_2019B",19826213.7166138,0.961221627071509,"T21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","SSB21_T21","SSB21","F",NA,"this pup is not in the epi study so I might not have all info","2019_2020","1","21-12-2019",21,0,"2to5","blood","SSB","Pup","1","0","0","0","1","0",32,12,0,44,12,"58",1.27272727272727,0.241162056816888,-0.00406117161789392,0.0357383893865567,-0.0426636057774758,-0.00392765027719257,0.00671127556912524
"82",47.1223961511341,-49.0329850949636,"T6_SSB_pup_start_2019B",32183801.4131941,1.09149921052296,"T6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB6_T6","SSB6","F","30-11-2019",NA,"2019_2020","1","04-12-2019",4,0,"4","blood","SSB","Pup","6","5","0","0","1","0",55,3,3,38,1,"19",1.63157894736842,0.489548225318706,-0.0327960328469828,0.0296276301701853,-0.353486299376215,0.22651595890651,-0.200650010721212
"83",16.5679820658352,53.6204562995642,"T6_SSB_pup_end_2019B",32191606.1878461,1.28797576392906,"T6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB6_T6","SSB6","F","30-11-2019",NA,"2019_2020","2","27-02-2020",89,85,"89","blood","SSB","Pup","0","0","0","0","0","0",31,2,0,55,12,"86",0.818181818181818,-0.200670695462151,-0.0327960328469828,0.0296276301701853,-0.353486299376215,0.22651595890651,-0.200650010721212
"84",-39.3098967823366,-2.70291786955736,"T7_SSB_pup_start_2019B",10905276.6130243,0.780270174877609,"T7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB7_T7","SSB7","F","30-11-2019",NA,"2019_2020","1","05-12-2019",5,0,"5","blood","SSB","Pup","3","0","0","0","1","2",32,5,0,49,14,"17",1.04081632653061,0.0400053346136992,0.00248260242512649,-0.0190559362017948,-0.0121937279807306,-0.023412572797107,-0.00794868164629821
"85",42.2417089201169,11.4335646722747,"T7_SSB_pup_end_2019B",18307563.0738233,1.11991679334358,"T7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB7_T7","SSB7","F","30-11-2019",NA,"2019_2020","2","06-02-2020",68,63,"68","blood","SSB","Pup","6","0","0","0","6","0",16,5,1,76,2,"17",0.315789473684211,-1.15267950993839,0.00248260242512649,-0.0190559362017948,-0.0121937279807306,-0.023412572797107,-0.00794868164629821
"86",12.0867303461603,-7.57343876723743,"T8_SSB_pup_start_2019B",19528043.7340773,1.08745199172027,"T8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB8_T8","SSB8","M","02-12-2019",NA,"2019_2020","1","05-12-2019",5,0,"3","blood","SSB","Pup","9","5","1","0","3","0",51,9,1,34,5,"12",1.94117647058824,0.663294217410264,-0.0162558424942188,0.0416646577377336,-0.0399513417957503,-0.0355821337511065,0.060643229737701
"87",66.8024359983654,24.8810805068363,"T8_SSB_pup_end_2019B",18085971.1769225,1.25485038841602,"T8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB8_T8","SSB8","M","02-12-2019",NA,"2019_2020","2","18-02-2020",80,75,"78","blood","SSB","Pup","6","2","3","0","1","0",51,10,0,33,6,"13",2.03030303030303,0.708185057924486,-0.0162558424942188,0.0416646577377336,-0.0399513417957503,-0.0355821337511065,0.060643229737701
"88",-26.1763113718856,-50.5401415618217,"T9_SSB_pup_start_2019B",23396692.5767092,0.850834285544218,"T9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB9_T9","SSB9","F","02-12-2019",NA,"2019_2020","1","06-12-2019",6,0,"4","blood","SSB","Pup","4","2","0","0","2","0",44,11,3,35,7,"19",1.85714285714286,0.619039208406224,0.0183154981487892,0.0529741536933205,0.00132404132320246,-0.038145653102814,0.0762574770473712
"89",67.7502087244379,69.7442993708021,"T9_SSB_pup_end_2019B",30937772.0378406,1.46124270862515,"T9","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","SSB9_T9","SSB9","F","02-12-2019",NA,"2019_2020","2","04-03-2020",95,89,"93","blood","SSB","Pup","3","2","0","0","1","0",41,18,4,32,5,"23",2.125,0.75377180237638,0.0183154981487892,0.0529741536933205,0.00132404132320246,-0.038145653102814,0.0762574770473712
