"","logFC","AveExpr","t","P.Value","adj.P.Val"
"card14",1.63449844909514,-1.73959871657548,3.75681106634009,0.000114497017146056,0.0118617032763033
"c1qc",-2.02589541404211,1.87642741709808,-3.72970265196379,0.000126595335999612,0.0130084426967406
"col2a1",-1.63960872486476,-1.7826251140901,-3.70713162044214,0.000137580692146988,0.014023244903595
"tnfrsf17",1.65665616329504,-0.103303257265444,3.68432574967554,0.000149590790949161,0.0151254240544515
"chst1",-1.79772784760001,0.0387164097647158,-3.61398703163781,0.000193169499395293,0.019376740498866
"mx1",-1.6857997199822,6.07812945826768,-3.60041081850366,0.000202853578134388,0.0201879242050436
"eln",-1.77980036686621,-3.68266579784749,-3.56205304725411,0.00023274340494838,0.0229815929308013
"astl",-1.66984755677131,2.13184802855235,-3.52311863789699,0.000267284091218954,0.0261876250303594
"tnfrsf13b",1.36925673417652,3.1159049978004,3.52030218775705,0.000269960915764602,0.0262464308796062
"peli3",1.37952251098765,-0.572540131277431,3.51515789499491,0.000274915279771758,0.0265240780231699
"sprn",1.55285792345198,-0.536999988362364,3.51214633649067,0.000277855136111503,0.0266046292826764
"il7",1.57288179966135,0.761640927768223,3.47150270652579,0.00032053027353412,0.030460015993968
"s100a3",-1.6310407167868,-2.83451404491588,-3.46129427990613,0.000332175829787239,0.031299364722392
"atcay",-1.63843533376356,-0.814225379414122,-3.45945516955219,0.000334315550084889,0.031299364722392
"spink7",1.70243650048872,-3.74465725360105,3.45204357285292,0.000343070195744287,0.0318828250295003
"lef1",-1.34788257589361,3.62130252764357,-3.43626881991018,0.000362423399565763,0.0334355426796473
"apbb2",1.69628734020011,-2.15881829190642,3.42377264957215,0.000378474941382969,0.0346633680010097
"mgll",1.49481159036388,2.10653427683432,3.41759759421131,0.000386650295546527,0.035157360326709
"prox1",1.69979388926039,-3.10242510974682,3.41087700253026,0.000395735525890131,0.0357264379408954
"c1qb",-2.03961011708319,1.91309802596265,-3.38745076485803,0.000428989409448217,0.0384538804681987
"kif21a",1.60354997226624,0.475506782029984,3.3820941010956,0.000436951664546445,0.0387545083013407
"igf2",1.83365363497692,-1.90065979799612,3.38107919049383,0.000438475724906379,0.0387545083013407
"sh3rf2",1.78931600092211,-1.15285263230534,3.3641781385172,0.000464596976810083,0.0407780638187683
"wt1",1.64898770318307,-3.21547401956331,3.35286132851178,0.000482892239077539,0.0420915517910414
"rgl3",1.5802478298058,-0.377396286839826,3.33338823960192,0.000515956014936425,0.0446655347450786
"sowahc",1.56593394383033,-2.44126855003844,3.33033615588027,0.000521325733521764,0.0448233737821876
"mertk",-1.71296321835423,0.452862378585874,-3.31829822345243,0.000543017083294712,0.0461267005999917
"cdh4",1.63568674541075,-2.91205718394198,3.31788119613398,0.000543783399746717,0.0461267005999917
"adra2b",-1.62717022390893,0.88145666671345,-3.31387846708254,0.000551190137770903,0.0464432810085763
"mark1",-1.54106562640015,-2.92243384588987,-3.29433358064383,0.000588726100992746,0.0492775443075981
"shisa2",-1.74456070323678,-3.00075998848576,-3.26509335475904,0.000649348075315125,0.0536443760178452
"ret",1.50712901882195,1.04455136957021,3.26507587575175,0.00064938599024688,0.0536443760178452
"kiaa1549l",1.5886576324065,-0.598913127167715,3.24556323271549,0.000693020547628498,0.0568771863732246
"tktl1",1.680442143701,-1.66864764302696,3.23326378719079,0.00072190904705394,0.0588658609400952
"bco2",1.42679479203809,2.89076467604353,3.21977734266401,0.000754869090663577,0.0609303322383294
"sspn",1.62341477533178,-2.73570051203979,3.21897689832424,0.000756868594146508,0.0609303322383294
"notch3",-1.37979776738497,1.88080328960651,-3.20983403819087,0.000780058907951694,0.0623997755544396
"gpr27",1.35131971432462,1.09052602946064,3.19246784312446,0.000825933119602198,0.0656538911864917
"dtx1",-1.29782276730531,4.22012214483105,-3.18203193228412,0.00085469116646206,0.0675152603307124
"col3a1",-1.813168891306,-3.19466377147127,-3.17985774343707,0.000860798195779466,0.0675753316550104
"znf423",-1.54911284535569,-1.00013603045639,-3.1775225767839,0.000867402425813785,0.0676734522213607
"cd248",-1.6464359179124,-3.33854025757866,-3.1724361145332,0.000881950637355697,0.0682174840231562
"pomgnt2",-1.44235805979705,-0.88257255706157,-3.17132094566713,0.000885170296684675,0.0682174840231562
"prss21",-1.55864922984768,-2.50834125880547,-3.16213045737633,0.000912122303937177,0.0696358874431095
"snph",1.45648486514128,-0.23041008386143,3.16130016108296,0.000914594296665573,0.0696358874431095
"zp3",1.68503446110041,-0.533755323942437,3.15906167491829,0.00092128975859062,0.0697256362804003
"bend4",1.58651163443119,-2.48166122801384,3.14585562212614,0.00096172256650864,0.0722030396440793
"sh3rf3",-1.39619741478037,0.926796862775659,-3.14466440999282,0.00096544929977446,0.0722030396440793
"tmem151a",1.64338375080657,-2.61707353766417,3.12931115010505,0.00101469370189919,0.0754394923429641
"mmrn2",-1.54179488103812,2.51778847049342,-3.09372600102636,0.00113789380379304,0.084104326234738
"scarf2",1.37997493386706,-0.728001659213457,3.0592434436786,0.00127031989188037,0.092952323256444
"rcn3",1.40137730396795,1.59173522933725,3.05875049338394,0.00127231204394057,0.092952323256444
"spry2",-1.53764895831205,0.266927747226905,-3.03480339694088,0.00137262919806064,0.099704945024646
"gbp1",-1.34558653522345,7.84918695407459,-3.03023697881391,0.00139256625893766,0.100575113981218
"bhlhe41",1.47119754334254,-0.117019615709823,3.0238777288263,0.00142077515204566,0.102029415606279
"c1qa",-1.78659857037234,1.70045398862154,-3.00335913770654,0.00151541760168853,0.1082110907782
"hmgcs2",-2.33327430561429,0.168130960409451,-2.99633212208155,0.00154913972189892,0.109997623286969
"necab2",-1.86432945344696,-2.06604565541737,-2.97069607770724,0.00167809646869493,0.118155741262568
"maged4",-1.47619287734082,-1.77787923030333,-2.96980890688324,0.00168273070870023,0.118155741262568
"cfap20dc",1.59107813828349,-3.81935737751626,2.95996545865583,0.00173494309908945,0.121148871985589
"cdca7l",-1.26414471051246,3.76354390421434,-2.93501362074324,0.00187402170874201,0.130141540531815
"tox3",-1.63903559807512,-0.297871150108374,-2.91950240571554,0.00196555279272024,0.135752031405416
"mob3b",-1.43938769550835,-1.72928967321789,-2.90503504741786,0.00205459421033078,0.141130522958536
"rasal1",-1.33578302100164,2.74328040910743,-2.88458909962426,0.00218673035100471,0.149039689089682
"sp5",1.60480535174539,-3.67958778455178,2.88359916664039,0.00219332084584863,0.149039689089682
"adamts14",-1.56146406757777,-1.24590246277619,-2.874566738694,0.00225429787581645,0.152364015253712
"sertad4",1.64883571258135,-1.00689594490332,2.87143926326009,0.00227576933761935,0.152997067330697
"klf15",1.40375173428152,-1.69215233929507,2.84755514771861,0.00244600205659131,0.16357153435586
"tex9",1.30744698781631,0.455144153998812,2.80858033206116,0.00274886935629018,0.182636073770376
"kcnh4",1.36777618735696,0.574640268246388,2.80722527264975,0.0027599881391045,0.182636073770376
"tns4",-1.62506341172616,-3.90021558799809,-2.8034403807146,0.00279126168942173,0.183743523398965
"klrc1",1.7106252480299,-1.76883322628354,2.79337625681739,0.00287599284154782,0.188340277328098
"fam20a",-1.244914294923,4.10171674903432,-2.77270891253799,0.00305736521026905,0.19918576748758
"erich2",1.52953115892577,-3.69049313848851,2.76971505917538,0.00308448285056533,0.19992194229895
"jakmip1",1.40720861917939,0.576839525871281,2.76387492796836,0.00313801057909034,0.201594935538066
"rxrg",1.52127515717056,3.17923396043911,2.76342220831923,0.00314219497594739,0.201594935538066
"prrg4",1.65245193386407,-2.94364283940089,2.75954680080457,0.00317822226229805,0.202876521076693
"serp2",-1.5243322755846,-3.7926873688982,-2.75392371878782,0.00323116303720269,0.204254194751422
"rpl31",1.60320696096662,7.6602905579939,2.75382222699092,0.00323212587627854,0.204254194751422
"znf391",1.53450990363829,-3.74149547622754,2.73033562043447,0.00346206424927421,0.217696666898392
"cygb",-1.46374602744397,-0.44123080665224,-2.71521033629805,0.00361788163502956,0.226368346461082
"batf2",-1.62840024125511,1.83153416054783,-2.70056910000059,0.00377472673277047,0.235018577219143
"psma8",1.55992352712508,-2.83200848505061,2.69611322367427,0.00382366576659184,0.236898586391933
"mx2",-1.35232036245429,6.32321634164881,-2.69418397681163,0.0038450320089895,0.23706029054448
"fcrl6",1.59002049089911,-0.584238926149572,2.64528862655234,0.00442383340437321,0.271421506785791
"myo7a",-1.29663024673252,2.86719402825218,-2.6291827820707,0.00463100162889634,0.282759563225221
"rbp7",1.57921486914935,-2.7494717724698,2.61194462028665,0.00486236551032018,0.295458835023734
"znf462",-1.50770650996235,-2.16150784325024,-2.59755505107682,0.00506339219115441,0.306201980401917
"slc5a5",1.51458347084133,-3.54396757097299,2.59189296345527,0.00514451676876821,0.30962641638315
"nphs1",1.49616986997156,-2.37103408777942,2.58949683105962,0.00517919751922358,0.310236385997473
"pde6a",1.57957315342044,-2.57906975924487,2.57849383789445,0.00534115807181106,0.318428758818962
"hsf4",1.35643501150151,2.79688662644524,2.55611871393296,0.00568458305065486,0.337311949188858
"kiaa0408",1.5396225251272,-3.17923142784891,2.5440899532118,0.00587725880976759,0.347115299517068
"atf7ip2",1.36687920415746,2.46600023735099,2.49760879329472,0.00667781114042495,0.392562116296888
"vtn",1.40321979097693,-2.10832765774802,2.48223803019764,0.00696315744048579,0.407441420788425
"ovos2",1.50269522623125,-1.28200779822575,2.45973616844526,0.00740045829868685,0.431034066530429
"muc3a",-1.8032109104875,-0.0871796152923076,-2.4422920337037,0.00775607965209751,0.449674728086516
"tmem139",1.44216414961831,-2.968050746227,2.40929338363838,0.00847046605664523,0.488850321871868
"scn4b",-1.53458116812587,0.725103399812507,-2.37840419498245,0.00919130449835786,0.528040443430659
"ido1",-1.86051888403422,2.12721324220715,-2.33094727178286,0.0104043097391447,0.595022944764931
"jakmip2",1.37453652681976,-1.06120026777309,2.32719011166914,0.0105060963268288,0.598137619255807
"cacna1h",-1.38904059423572,0.404509078665509,-2.32524767887635,0.0105590616390987,0.598457309670711
"enpp2",-1.22700576189495,4.20138639754689,-2.32150830722554,0.0106616855121744,0.601576085662377
"hsfy1",-1.56270491386099,-2.89938526806498,-2.30745637701819,0.0110551967390386,0.621007251487593
"stmn2",1.30814887341586,2.14380310095595,2.30189402503778,0.0112144487512819,0.62716556534271
"nxph4",1.43189550325963,-3.12858731442858,2.27824087722047,0.0119143051031187,0.663369613208444
"crisp2",1.64847664285921,-0.421723633524967,2.27618407187513,0.0119769297237153,0.663931643763321
"ces5a",1.4587828077729,-3.83673289263372,2.26445749043151,0.0123395003277964,0.681043426388725
"slc1a1",-1.49741660602683,-2.75157139378278,-2.25620436067814,0.0126003883908467,0.692418734225703
"steap2",1.51964685829426,-3.72888248316921,2.25153919422357,0.0127499766830279,0.69760586708567
"lypd2",1.57741141479743,-3.20162698974712,2.24854095162571,0.0128469305898661,0.699880843643608
"clec5a",1.52163634623558,0.980427090224504,2.24280459793361,0.0130342189488954,0.707036451910254
"c17orf107",1.34887724104455,-0.188446465170886,2.2407824520119,0.0131008055705535,0.707611459855668
"spata31d1",-1.36195818288882,-2.22557700948298,-2.19386373770871,0.0147311580427645,0.792285559585108
"atp1a3",-1.4691141161327,-0.38422715965828,-2.17678927639105,0.0153666858631094,0.82296416366034
"aif1l",1.43741431719492,-3.35513881545407,2.13527696220582,0.0170115983368636,0.907213465736789
"septin3",1.37019494533756,2.25134618973985,2.11415155077997,0.0179054454052755,0.947984131172576
"tmigd2",-1.26597882257192,3.39295863956062,-2.11361019288034,0.0179288718529708,0.947984131172576
"usp2",1.44535788665928,-0.759276515004465,2.11194437753432,0.0180011228326148,0.947984131172576
"usp54",1.23168191232419,1.80659048346257,2.105552692874,0.0182806743337433,0.954852073405455
"bhlha15",1.30137350105379,1.24478389218554,2.10550820094353,0.0182826332592863,0.954852073405455
"hgfac",-1.25469819029227,-0.354253635710117,-2.08375231629755,0.0192623674885378,1
"axin2",-1.23712586806847,1.47978885565882,-2.07907166301121,0.0194789332192469,1
"procr",1.37352839844574,1.18904086045202,2.07474783152901,0.0196808384051972,1
"clnk",-1.3601823131965,-0.539165587513456,-2.06442744708286,0.0201700088695035,1
"atp1a4",1.36153900252069,-1.49670616969173,2.04278801723976,0.0212295014031201,1
"tshz2",1.48808317945022,-2.62100836317154,2.03027559587488,0.0218635060382349,1
"rps6ka6",-1.41590227037228,-3.4998920510476,-2.00951985294786,0.0229507333368928,1
"evc",1.40587623310889,-0.67446157649946,1.99667040841543,0.0236465567851522,1
"uncharacterized protein c1orf185 homolog ",1.43665492238626,-1.19902034810116,1.98965590073435,0.0240338956344233,1
"tbx20",1.39705941628749,-3.07583720002798,1.94500169324352,0.0266276992498827,1
"ct83",-1.38318613703479,-2.31422136531428,-1.91333012469356,0.0286070106511509,1
"cst9",1.31382964744469,0.602388229446532,1.89040802837487,0.0301152459371885,1
"dip2c",-1.33436204845368,-2.5353216168569,-1.8900010433563,0.0301426140365172,1
"ccl3",1.29226710905562,1.92519304397781,1.87930545184033,0.0308693324606862,1
"slc36a2",1.23024386100637,1.86510821737564,1.87116133475377,0.0314324420956927,1
"sema4c",1.35271106352932,-1.63513167260272,1.86563610519591,0.0318193268218507,1
"ccl4",1.31631771576431,3.83895146610806,1.85575750309884,0.0325209215524677,1
"cd200",1.23164831461752,3.73056132087345,1.84810381515804,0.033073300792214,1
"st6galnac1",-1.23785785427118,0.822822058304215,-1.82873459698098,0.0345060969653736,1
"sel1l2",1.37846214414098,-3.0450915701499,1.81621520920034,0.0354592582386592,1
"cd274",-1.38491399113388,1.97272885162411,-1.81383886130517,0.0356426160765603,1
"camk2n2",1.33543595458574,-3.01895606802964,1.80819515371312,0.0360812224995175,1
"igkv4-1",1.31543865648026,7.78325766882745,1.80391065487181,0.036417163485806,1
"otoa",1.24024844354234,4.68701014089095,1.78475731731333,0.0379506383762588,1
"mybpc1",1.28919154142617,0.813753475444187,1.7744178102165,0.0388002795001503,1
"hs3st3b1",-1.24445970349792,0.542660918738972,-1.74096529343967,0.041656783301647,1
"tmem35a",1.36739694627303,-1.37717163780158,1.74039241270161,0.0417071581784722,1
"abca4",1.37964475460477,-2.79251756623853,1.73396412521937,0.0422758309160204,1
"tie1",-1.21976591441256,2.99185549684311,-1.72180109654685,0.0433691178700841,1
"glp2r",1.31664647323451,-4.03916149483273,1.7217312093314,0.043375465616934,1
"vpreb3",1.26352549924671,3.69609023649734,1.71851410468031,0.0436684896422538,1
"rhou",1.48613328978298,-0.696637220340474,1.7013912074236,0.0452552944869734,1
"fblim1",-1.27460277651939,-2.3702444284692,-1.70138177570264,0.0452561812541182,1
"chrne",1.26526988183969,1.74157028465749,1.69602645710502,0.0457619662218144,1
"ctsk",1.15442381134683,6.19177596698929,1.69301696608023,0.0460482024517826,1
"adamdec1",1.28533107728145,8.02052541921236,1.68797802412681,0.046530706266986,1
"sh3bgr",-1.33544522938099,-0.917218571924048,-1.6133077101686,0.0541712998670596,1
"irgm1",-1.18740312350925,7.94841665575846,-1.60877701808269,0.0546653565295213,1
