"","logFC","AveExpr","t","P.Value","adj.P.Val"
"rap2c",1.93502438346836,-2.79345172455352,4.59698000381129,3.96877982687179e-06,0.000533632002466303
"nos2",1.65210831862812,0.767121673415737,4.56138450168685,4.62367205777806e-06,0.000615143064613231
"ildr1",1.74248153158326,-2.08687311579685,4.19534920852409,2.11460817146143e-05,0.00272719721215317
"thy1",1.83608695711847,2.03555116867355,4.13246485096426,2.72002410411636e-05,0.00343783846519267
"fabp4",2.29106847809944,-1.66650806246085,4.12789892909332,2.76990241658062e-05,0.00346621748942203
"hgd",1.79080994617854,-3.63762526836566,4.12247335473278,2.83030751596331e-05,0.00350708398963336
"mag",1.87989666243885,-3.4036399973907,4.11638368140299,2.89960428378076e-05,0.00355446268064141
"igh-1a",1.63480045327615,5.86276801939234,4.11420484723688,2.92478929335158e-05,0.00355446268064141
"nr0b1",1.85285823299558,-2.9237507269049,4.09596195706064,3.14400892991981e-05,0.00378448846335776
"rai2",1.68310300120763,2.23406128511878,4.07273197430011,3.44591350957355e-05,0.00410876423089623
"fam89a",1.74478879205114,-1.52387106223623,4.01847450864342,4.26242909484663e-05,0.00498822604905246
"tmem229a",1.93522714386966,-0.400085207108954,4.01420024189799,4.33404487435743e-05,0.00502550396027555
"iglv3-21",1.71896318571117,5.77880301933114,3.91582060625538,6.33666782300744e-05,0.00715081648348134
"ccl5",1.87623100257007,-3.51438392501805,3.87941041020255,7.28014704078869e-05,0.0080713840744323
"cnga3",1.76014039438696,-3.30115094626425,3.85702995709557,7.92470903873294e-05,0.00863451702935738
"gpr25",1.51772753928859,2.32182827869022,3.84154949285182,8.40183719621267e-05,0.00907613848913949
"kcnip3",1.69792395323975,-3.9968203667304,3.8193363899462,9.13428188355683e-05,0.00971834526279461
"card14",1.6293124089902,-1.75900644521944,3.66724693008147,0.000160308972760282,0.0167450008819604
"amn",1.75502849482162,-1.3948034535924,3.63638893009716,0.000179311640162247,0.0184253643903305
"tnfrsf17",1.65626596672491,-0.129486740262756,3.62658471829235,0.000185780833801299,0.018784671667317
"mgll",1.51813368031898,2.09353702041446,3.60315032096766,0.000202146139301735,0.0202771829732907
"il7",1.59839630846959,0.74355410170843,3.55999331070529,0.000235894322712506,0.0232743429938737
"sh3rf2",1.84142295969321,-1.16618850019251,3.55378581723012,0.000241163582648275,0.0234466655468581
"peli3",1.38791302734932,-0.58140080488073,3.53237294499275,0.000260201708382155,0.0245424581510601
"tnfrsf13b",1.36339079465822,3.1032188568439,3.43176207849329,0.00037011243525711,0.0338974715160479
"apbb2",1.68643601618063,-2.16028775460079,3.34351964017144,0.000500935771570279,0.045223765834834
"spink7",1.68470527909037,-3.76280460528259,3.34046538179364,0.000506157015751663,0.0453710533481225
"sprn",1.52565759201162,-0.528660020959509,3.31296550701802,0.000555508456679378,0.0494441646758497
