"","PC1","PC2","Sample","lib.size","norm.factors","ID","rna_lib_type","rna_batch","pair","mother","sex","date_birth","remark","year","ID_tp","ID_tp.1","group","sample_collection_date","sample_collection_Dec_days","delta_days_samples","age_days","tissue","colony","life_history_stage","WBCin10_total","WBCin10_Neutro","WBCin10_Eo","WBCin10_Baso","WBCin10_Lympho","WBCin10_Mono","Diff_Neutro","Diff_Eo","Diff_Baso","Diff_Lympho","Diff_Mono","TimeTo100","WBC_ratio","WBC_ratio_log"
"69",65.7168717348001,-13.9764000368342,"FWB22_FWB_mum_end_2019B",30879844.9662467,1.43164777576191,"FWB22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB22_N22",NA,"F",NA,NA,"2019","FWB22_2","FWB22_2","Day 60","22-02-2020",84,64,NA,"blood","FWB","Mother","3","0","1","0","2","0",40,14,0,43,3,"33",1.32558139534884,0.281851152140988
"70",-65.0534142528886,51.2711711494417,"FWB23_FWB_mum_start_2019B",18220946.5592936,0.780442639280535,"FWB23","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB23_N23",NA,"F",NA,NA,"2019","FWB23_1","FWB23_1","Day 0","20-12-2019",20,0,NA,"blood","FWB","Mother","2","1","0","0","1","0",65,6,1,25,3,"34",3,1.09861228866811
"71",-23.1095530511666,18.0426010242685,"FWB23_FWB_mum_end_2019B",19009670.525758,0.905453054581223,"FWB23","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB23_N23",NA,"F",NA,NA,"2019","FWB23_2","FWB23_2","Day 60","18-01-2020",49,29,NA,"blood","FWB","Mother","3","1","0","0","2","0",32,8,0,54,6,"23",0.851851851851852,-0.160342650075179
"72",-40.0553462613542,22.1874596485716,"FWB24_FWB_mum_start_2019B",17730293.2197826,0.936562866566231,"FWB24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24",NA,"F",NA,NA,"2019","FWB24_1","FWB24_1","Day 0","20-12-2019",20,0,NA,"blood","FWB","Mother","4","4","0","0","0","0",59,7,0,24,10,"19",3.16666666666667,1.15267950993839
"73",5.44091849606335,-19.7829677056328,"FWB24_FWB_mum_end_2019B",10390390.3281542,0.986022174668582,"FWB24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24",NA,"F",NA,NA,"2019","FWB24_2","FWB24_2","Day 60","19-03-2020",110,90,NA,"blood","FWB","Mother","3","2","0","0","1","0",36,2,0,60,2,"94",0.666666666666667,-0.405465108108164
"74",-9.83759958904934,67.6948038939266,"FWB4_FWB_mum_start_2019B",25124332.2040078,0.867420534036558,"FWB4","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB4_N4",NA,"F",NA,NA,"2019","FWB4_1","FWB4_1","Day 0","10-12-2019",10,0,NA,"blood","FWB","Mother","4","2","0","0","2","0",64,6,1,17,12,"33",4.88235294117647,1.58562726374038
"75",57.0943387127336,-28.5309106700823,"FWB4_FWB_mum_end_2019B",21727264.2858198,1.26269258490804,"FWB4","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB4_N4",NA,"F",NA,NA,"2019","FWB4_2","FWB4_2","Day 60","12-02-2020",74,64,NA,"blood","FWB","Mother","5","1","0","0","4","0",48,3,1,42,6,"20",1.38095238095238,0.322773392263051
"76",-56.2912943740416,39.4729790303335,"FWB5_FWB_mum_start_2019B",10449447.1805864,0.664156803440835,"FWB5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5",NA,"F",NA,NA,"2019","FWB5_1","FWB5_1","Day 0","10-12-2019",10,0,NA,"blood","FWB","Mother","3","2","0","0","1","0",55,15,1,23,6,"62",3.34782608695652,1.20831120592453
"77",9.96568465449371,-22.517886438191,"FWB5_FWB_mum_end_2019B",9155273.10009729,0.910319467251432,"FWB5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5",NA,"F",NA,NA,"2019","FWB5_2","FWB5_2","Day 60","21-02-2020",83,73,NA,"blood","FWB","Mother","2","1","1","0","0","0",35,11,0,49,5,"24",1.04081632653061,0.0400053346136992
"78",-59.748098203988,53.2684549907025,"FWB6_FWB_mum_start_2019B",13445786.1318546,0.840387368212289,"FWB6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6",NA,"F",NA,NA,"2019","FWB6_1","FWB6_1","Day 0","10-12-2019",10,0,NA,"blood","FWB","Mother","4","3","0","0","1","0",63,13,0,10,14,"17",9,2.19722457733622
"79",15.778189040612,31.467576954217,"FWB6_FWB_mum_end_2019B",22399006.7888361,1.00512656132767,"FWB6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6",NA,"F",NA,NA,"2019","FWB6_2","FWB6_2","Day 60","10-02-2020",72,62,NA,"blood","FWB","Mother","5","2","0","0","2","1",44,19,3,30,4,"15",2.33333333333333,0.847297860387204
"80",-3.4217638519887,64.8963123347062,"FWB8_FWB_mum_start_2019B",16142164.0312531,0.861010135314094,"FWB8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8",NA,"F",NA,NA,"2019","FWB8_1","FWB8_1","Day 0","10-12-2019",10,0,NA,"blood","FWB","Mother","8","3","0","1","3","1",29,4,1,58,8,"27",0.724137931034483,-0.322773392263051
"81",70.3017552834826,-11.7277372579779,"FWB8_FWB_mum_end_2019B",19184855.8162336,1.22581732049286,"FWB8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8",NA,"F",NA,NA,"2019","FWB8_2","FWB8_2","Day 60","17-02-2020",79,69,NA,"blood","FWB","Mother","3","0","0","0","2","1",21,7,2,58,12,"28",0.724137931034483,-0.322773392263051
"82",81.2117734031456,29.7854557094456,"H13_SSB_pup_start_2018B",28787092.6149385,1.36151661353353,"H13","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S14_H13","S14","M","10-12-2018",NA,"2020","H13_1","H13_1","Day 0","12-12-2018",12,0,"2","blood","SSB","Pup","3","3","0","0","0","0",50,10,0,30,10,"25",2.33333333333333,0.847297860387204
"83",15.5760310554485,-45.1795051437928,"H13_SSB_pup_end_2018B",19342071.6955811,1.10764497354913,"H13","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S14_H13","S14","M","10-12-2018",NA,"2020","H13_2","H13_2","Day 60","08-02-2019",70,58,"60","blood","SSB","Pup","4","1","0","0","3","0",40,6,1,42,11,"18",1.38095238095238,0.322773392263051
"84",-29.1961003735889,-39.9202603862781,"H14_SSB_pup_start_2018B",14825123.2889703,0.831662058009371,"H14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S15_H14","S15","M","11-12-2018",NA,"2020","H14_1","H14_1","Day 0","13-12-2018",13,0,"2","blood","SSB","Pup","2","0","0","0","2","0",10,0,0,86,4,"17",0.162790697674419,-1.81528996663825
"85",-34.3720265639886,-55.6048545153549,"H14_SSB_pup_end_2018B",9969738.76579793,0.711310128393704,"H14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","S15_H14","S15","M","11-12-2018",NA,"2020","H14_2","H14_2","Day 60","07-02-2019",69,56,"58","blood","SSB","Pup","6","1","1","0","4","0",39,10,1,46,4,"18",1.17391304347826,0.160342650075179
"86",67.6366865481719,-2.58145500010275,"H15_SSB_pup_end_2018",12040509.5504699,1.02286562968631,"H15","BGISEQ-500 Transcriptome","F20FTSEUHT0820_ARCbfrE","S16_H15","S16","F","10-12-2018",NA,"2020","H15_2","H15_2","Day 60","07-02-2019",69,56,"59","blood","SSB","Pup","8","6","0","0","2","0",55,6,0,35,4,"15",1.85714285714286,0.619039208406224
"87",-55.9292848781869,0.493260708368884,"H16_SSB_pup_start_2018B",22034604.5719049,0.892750852727195,"H16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S17_H16","S17","F","11-12-2018",NA,"2020","H16_1","H16_1","Day 0","14-12-2018",14,0,"3","blood","SSB","Pup","4","0","0","0","3","1",61,8,0,20,11,"28",4,1.38629436111989
"88",-25.316494503514,-59.7175368693441,"H16_SSB_pup_end_2018B",28498675.3189467,1.16501251905714,"H16","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S17_H16","S17","F","11-12-2018",NA,"2020","H16_2","H16_2","Day 60","16-02-2019",78,64,"67","blood","SSB","Pup","0","0","0","0","0","0",34,7,1,57,1,"177",0.754385964912281,-0.281851152140988
"89",38.6187426389687,17.8501432485953,"H17_SSB_pup_start_2018B",24169212.6396708,1.16042142721143,"H17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S18_H17","S18","F","12-12-2018",NA,"2020","H17_1","H17_1","Day 0","15-12-2018",15,0,"3","blood","SSB","Pup","12","1","0","0","10","1",24,5,0,65,6,"9",0.538461538461538,-0.619039208406224
"90",14.3680031255508,-59.177961600238,"H17_SSB_pup_end_2018B",21479030.2300829,1.14959296842335,"H17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","S18_H17","S18","F","12-12-2018",NA,"2020","H17_2","H17_2","Day 60","12-02-2019",74,59,"62","blood","SSB","Pup","5","4","0","0","1","0",50,5,0,38,7,"14",1.63157894736842,0.489548225318706
"91",-45.7111252350181,-0.667480039385777,"H18_SSB_pup_start_2018B",18043626.3558627,0.925664693854816,"H18","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S19_H18","S19","M","14-12-2018",NA,"2020","H18_1","H18_1","Day 0","16-12-2018",16,0,"2","blood","SSB","Pup","5","0","0","0","5","0",20,4,0,70,6,"24",0.428571428571429,-0.847297860387204
"92",4.4176352611389,-58.0694046708373,"H18_SSB_pup_end_2018B",29812166.9836045,1.19566532895219,"H18","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S19_H18","S19","M","14-12-2018",NA,"2020","H18_2","H18_2","Day 60","13-02-2019",75,59,"61","blood","SSB","Pup","6","2","0","0","4","0",11,4,0,84,1,"22",0.19047619047619,-1.65822807660353
"93",-24.3039998920313,-32.8134859510026,"H19_SSB_pup_start_2018B",7630472.19389991,0.746488588252112,"H19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","S20_H19","S20","F","14-12-2018",NA,"2020","H19_1","H19_1","Day 0","16-12-2018",16,0,"2","blood","SSB","Pup","3","1","1","0","1","0",52,9,1,34,4,"20",1.94117647058824,0.663294217410264
"94",-33.7838121624607,-83.3433013083687,"H19_SSB_pup_end_2018B",8626595.59775121,0.889359929888447,"H19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","S20_H19","S20","F","14-12-2018",NA,"2020","H19_2","H19_2","Day 60","30-01-2019",61,45,"47","blood","SSB","Pup","6","1","0","0","5","0",31,9,1,51,8,"25",0.96078431372549,-0.0400053346136991
"95",-0.929283121931928,49.6848184141689,"H20_SSB_pup_start_2018B",29834830.9699323,1.01927896394112,"H20","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S21_H20","S21","M","20-12-2018",NA,"2020","H20_1","H20_1","Day 0","23-12-2018",23,0,"3","blood","SSB","Pup","0","0","0","0","0","0",40,20,0,36,4,"97",1.77777777777778,0.575364144903562
"96",-7.45329340218941,-5.92577026365221,"H20_SSB_pup_end_2018B",7250610.16419634,0.897017971974905,"H20","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S21_H20","S21","M","20-12-2018",NA,"2020","H20_2","H20_2","Day 60","15-02-2019",77,54,"57","blood","SSB","Pup","4","2","0","0","2","0",54,15,1,27,3,"15",2.7037037037037,0.994622575144062
"97",63.418208864236,-17.7296417098628,"H22_SSB_pup_start_2018B",30675712.2615798,1.42652940011025,"H22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S23_H22","S23","F","22-12-2018",NA,"2020","H22_1","H22_1","Day 0","25-12-2018",25,0,"3","blood","SSB","Pup","2","0","0","0","2","0",23,15,0,59,3,"15",0.694915254237288,-0.363965377201412
"98",64.752080141475,-59.369383794111,"H22_SSB_pup_end_2018B",21595250.6366214,1.31026665042772,"H22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S23_H22","S23","F","22-12-2018",NA,"2020","H22_2","H22_2","Day 60","11-02-2019",73,48,"51","blood","SSB","Pup","7","0","0","0","7","0",22,6,0,69,3,"14",0.449275362318841,-0.800119300112113
"99",34.0164592208951,-25.6444247519406,"H3_SSB_pup_start_2018B",27193173.1469721,1.36374641571214,"H3","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S2_H3","S2","F","03-12-2018",NA,"2020","H3_1","H3_1","Day 0","05-12-2018",5,0,"2","blood","SSB","Pup","2","1","0","0","1","0",28,0,0,67,5,"70",0.492537313432836,-0.708185057924486
"100",-3.74698665169115,-55.1497923776813,"H3_SSB_pup_end_2018B",14372375.1985794,1.07397557197963,"H3","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","S2_H3","S2","F","03-12-2018",NA,"2020","H3_2","H3_2","Day 60","06-02-2019",68,63,"65","blood","SSB","Pup","8","2","1","0","5","0",22,2,0,73,3,"17",0.36986301369863,-0.994622575144062
"101",12.4669536653649,-22.0858558735538,"H6_SSB_pup_start_2018B",13494836.0403886,1.0365858196854,"H6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S6_H6","S6","M","04-12-2018",NA,"2020","H6_1","H6_1","Day 0","07-12-2018",7,0,"3","blood","SSB","Pup","9","1","0","0","6","2",34,4,0,53,9,"18",0.886792452830189,-0.120144311842063
"102",24.7389184936474,-16.2720636467565,"H6_SSB_pup_end_2018B",9239781.25255956,0.974194486205485,"H6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S6_H6","S6","M","04-12-2018",NA,"2020","H6_2","H6_2","Day 60","03-02-2019",65,58,"61","blood","SSB","Pup","12","5","1","0","4","2",15,3,0,77,5,"13",0.298701298701299,-1.20831120592453
"103",3.07578730988766,-21.6518305005727,"H7_SSB_pup_start_2018B",18757948.4931562,0.777789565901981,"H7","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S7_H7","S7","F","05-12-2018",NA,"2020","H7_1","H7_1","Day 0","08-12-2018",8,0,"3","blood","SSB","Pup","3","2","0","0","0","1",39,10,0,35,16,"26",1.85714285714286,0.619039208406224
"104",53.5530450487143,2.87643900671629,"H8_SSB_pup_start_2018B",29591988.8675563,1.39519713941839,"H8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S9_H8","S9","M","05-12-2018",NA,"2020","H8_1","H8_1","Day 0","09-12-2018",9,0,"4","blood","SSB","Pup","4","0","0","0","2","2",47,4,0,27,22,"33",2.7037037037037,0.994622575144062
"105",17.5404339904718,2.15089263800477,"H8_SSB_pup_end_2018B",15728822.8045824,1.05878253516133,"H8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S9_H8","S9","M","05-12-2018",NA,"2020","H8_2","H8_2","Day 60","19-02-2019",81,72,"76","blood","SSB","Pup","8","1","0","0","7","0",20,0,1,73,6,"27",0.36986301369863,-0.994622575144062
"106",-8.96844927074231,-18.0903522452302,"N10_FWB_pup_start_2019B",9743238.47145479,0.451751695274007,"N10","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB10_N10","FWB10","F",NA,NA,"2019","N10_1","N10_1","Day 0","11-12-2019",11,0,"2to5","blood","FWB","Pup","0","0","0","0","0","0",13,5,2,74,6,"49",0.351351351351351,-1.04596855518269
"107",43.7986343419501,-16.6325096075892,"N10_FWB_pup_end_2019B",14005137.7096068,0.929425275121371,"N10","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCutzE","FWB10_N10","FWB10","F",NA,"not sure about delta days","2019","N10_2","N10_2","Day 60","16-02-2020",78,67,"70","blood","FWB","Pup","5","3","0","0","2","0",43,2,2,46,7,"16",1.17391304347826,0.160342650075179
"108",51.9784869261459,-27.9561989886819,"N12_FWB_pup_start_2019B",21208883.1716286,1.13628784379214,"N12","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB12_N12","FWB12","F",NA,NA,"2019","N12_1","N12_1","Day 0","11-12-2019",11,0,"2to5","blood","FWB","Pup","5","4","1","0","0","0",67,12,3,17,1,"17",4.88235294117647,1.58562726374038
"109",69.0093616587334,-28.6808020714234,"N12_FWB_pup_end_2019B",13490332.4446391,1.18356127086983,"N12","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB12_N12","FWB12","F",NA,"not sure about delta days","2019","N12_2","N12_2","Day 60","19-02-2020",81,70,"73","blood","FWB","Pup","3","1","0","0","2","0",48,2,0,49,1,"25",1.04081632653061,0.0400053346136992
"110",26.4711875150238,37.1238090860325,"N14_FWB_pup_start_2019B",24494099.2784866,0.993131386447398,"N14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB14_N14","FWB14","F",NA,NA,"2019","N14_1","N14_1","Day 0","12-12-2019",12,0,"2to5","blood","FWB","Pup","0","0","0","0","0","0",47,10,1,38,4,"50",1.63157894736842,0.489548225318706
"111",47.4434097414275,-25.0079248035547,"N14_FWB_pup_end_2019B",9486240.06704558,1.0264779226875,"N14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB14_N14","FWB14","F",NA,"not sure about delta days","2019","N14_2","N14_2","Day 60","27-02-2020",89,77,"80","blood","FWB","Pup","4","2","0","0","2","0",25,0,0,66,9,"29",0.515151515151515,-0.663294217410264
"112",-51.3161725797771,46.3280256944839,"N15_FWB_pup_start_2019B",9330357.65572243,0.642800446753161,"N15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB15_N15","FWB15","M",NA,NA,"2019","N15_1","N15_1","Day 0","12-12-2019",12,0,"2to5","blood","FWB","Pup","4","2","0","0","2","0",60,5,0,32,3,"24",2.125,0.75377180237638
"113",54.4981720557533,9.27129593473415,"N15_FWB_pup_end_2019B",12996449.4045957,1.07057804687152,"N15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB15_N15","FWB15","M",NA,"not sure about delta days","2019","N15_2","N15_2","Day 60","17-02-2020",79,67,"70","blood","FWB","Pup","2","1","1","0","0","0",60,7,2,29,2,"15",2.44827586206897,0.895384047054841
"114",20.5045906054879,22.2767127687064,"N17_FWB_pup_start_2019B",11912095.7467524,0.926284238679144,"N17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB17_N17","FWB17","M",NA,NA,"2019","N17_1","N17_1","Day 0","12-12-2019",12,0,"2to5","blood","FWB","Pup","2","0","0","0","1","1",35,8,0,47,10,"30",1.12765957446809,0.120144311842063
"115",29.7074995353706,55.5371402795657,"N19_FWB_pup_start_2019B",34336802.9647899,1.10218818460702,"N19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","FWB19_N19","FWB19","F",NA,NA,"2019","N19_1","N19_1","Day 0","18-12-2019",18,0,"2to5","blood","FWB","Pup","1","0","0","0","1","0",22,18,3,54,3,"39",0.851851851851852,-0.160342650075179
"116",40.1071910574649,-5.64593864821506,"N19_FWB_pup_end_2019B",18232889.1315212,1.13563349391769,"N19","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB19_N19","FWB19","F",NA,"not sure about delta days","2019","N19_2","N19_2","Day 60","19-02-2020",81,63,"66","blood","FWB","Pup","2","1","0","0","1","0",47,10,0,34,9,"14",1.94117647058824,0.663294217410264
"117",-4.37437284172904,-7.05227599566779,"N21_FWB_pup_start_2019B",24970819.4443043,1.08293967504372,"N21","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB21_N21","FWB21","M",NA,NA,"2019","N21_1","N21_1","Day 0","20-12-2019",20,0,"2to5","blood","FWB","Pup","2","0","0","0","2","0",28,4,0,60,8,"49",0.666666666666667,-0.405465108108164
"118",37.3324472953912,-20.905307466699,"N22_FWB_pup_start_2019B",11580486.0060818,0.933256524429654,"N22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB22_N22","FWB22","F",NA,NA,"2019","N22_1","N22_1","Day 0","20-12-2019",20,0,"2to5","blood","FWB","Pup","5","2","1","0","2","0",25,6,0,65,4,"41",0.538461538461538,-0.619039208406224
"119",49.2794098949758,1.21872922911406,"N22_FWB_pup_end_2019B",16611917.8257251,1.10908804193186,"N22","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB22_N22","FWB22","F",NA,"not sure about delta days","2019","N22_2","N22_2","Day 60","22-02-2020",84,64,"67","blood","FWB","Pup","2","1","0","0","1","0",35,9,0,51,5,"52",0.96078431372549,-0.0400053346136991
"120",52.4194287104078,52.0302036671677,"N24_FWB_pup_start_2019B",25394461.5437325,1.08709237892531,"N24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24","FWB24","M",NA,NA,"2019","N24_1","N24_1","Day 0","20-12-2019",20,0,"2to5","blood","FWB","Pup","1","1","0","0","0","0",39,8,2,49,2,"63",1.04081632653061,0.0400053346136992
"121",5.94946099440396,-22.3811444997802,"N24_FWB_pup_end_2019B",32167706.0652819,1.32040158654312,"N24","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB24_N24","FWB24","M",NA,"not sure about delta days","2019","N24_2","N24_2","Day 60","19-03-2020",110,90,"93","blood","FWB","Pup","1","1","0","0","0","0",49,10,0,30,11,"26",2.33333333333333,0.847297860387204
"122",20.0413947994832,32.4789875431383,"N4_FWB_pup_end_2019B",9275391.98984996,0.667984959974709,"N4","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB4_N4","FWB4","M",NA,"not sure about age","2019","N4_2","N4_2","Day 60","12-02-2020",74,64,"64","blood","FWB","Pup","8","4","0","0","4","0",43,4,0,47,6,"29",1.12765957446809,0.120144311842063
"123",35.6538084775362,40.1722232847176,"N5_FWB_pup_start_2019B",32214756.9018401,1.26635082420349,"N5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5","FWB5","M",NA,NA,"2019","N5_1","N5_1","Day 0","10-12-2019",10,0,"2to5","blood","FWB","Pup","7","3","1","0","1","2",56,16,1,18,9,"74",4.55555555555556,1.51634748936809
"124",75.5115525930549,-94.2234229181302,"N5_FWB_pup_end_2019B",32310974.8906821,1.57738909052431,"N5","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB5_N5","FWB5","M",NA,"not sure about delta days","2019","N5_2","N5_2","Day 60","21-02-2020",83,73,"76","blood","FWB","Pup","1","1","0","0","0","0",13,6,5,73,3,"30",0.36986301369863,-0.994622575144062
"125",11.7161354235524,65.1652336191754,"N6_FWB_pup_start_2019B",12389457.2559552,0.780214497292959,"N6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6","FWB6","M",NA,NA,"2019","N6_1","N6_1","Day 0","10-12-2019",10,0,"2to5","blood","FWB","Pup","2","0","0","1","1","0",34,10,8,48,0,"26",1.08333333333333,0.0800427076735364
"126",66.2914157872889,-23.4068396266157,"N6_FWB_pup_end_2019B",31947787.5027104,1.39391354259831,"N6","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB6_N6","FWB6","M",NA,"not sure about delta days","2019","N6_2","N6_2","Day 60","10-02-2020",72,62,"65","blood","FWB","Pup","3","0","1","0","2","0",27,12,0,56,5,"26",0.785714285714286,-0.241162056816888
"127",52.9151463297592,27.2225218509638,"N8_FWB_pup_start_2019B",31118252.335056,1.20967928665723,"N8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8","FWB8","M",NA,NA,"2019","N8_1","N8_1","Day 0","10-12-2019",10,0,"2to5","blood","FWB","Pup","1","0","0","0","1","0",68,4,0,18,10,"44",4.55555555555556,1.51634748936809
"128",81.6970759013717,-6.45714906302912,"N8_FWB_pup_end_2019B",20680622.6655157,1.30370228831889,"N8","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","FWB8_N8","FWB8","M",NA,"not sure about delta days","2019","N8_2","N8_2","Day 60","17-02-2020",79,69,"72","blood","FWB","Pup","4","0","1","0","3","0",35,5,0,58,2,"21",0.724137931034483,-0.322773392263051
"129",-174.013828994403,-3.46354137696292,"S14_SSB_mum_start_2018B",5205570.09636317,0.45857364539356,"S14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S14_H13",NA,"F",NA,NA,"2020","S14_1","S14_1","Day 0","12-12-2018",12,0,NA,"blood","SSB","Mother","7","1","0","0","5","1",36,12,0,47,5,"20",1.12765957446809,0.120144311842063
"130",-89.7644007582332,-69.0119092260645,"S14_SSB_mum_end_2018B",17612132.8856861,0.987761173318774,"S14","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S14_H13",NA,"F",NA,NA,"2020","S14_2","S14_2","Day 60","08-02-2019",70,58,NA,"blood","SSB","Mother","7","3","2","0","1","1",36,20,0,35,9,"20",1.85714285714286,0.619039208406224
"131",-104.572277339176,-25.2835831827889,"S15_SSB_mum_start_2018B",24210363.9143589,0.853258141415041,"S15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCokaE","S15_H14",NA,"F",NA,NA,"2020","S15_1","S15_1","Day 0","13-12-2018",13,0,NA,"blood","SSB","Mother","3","2","0","0","0","1",40,11,3,36,10,"17",1.77777777777778,0.575364144903562
"132",-130.939186900699,-82.1449886457571,"S15_SSB_mum_end_2018B",3848876.77564036,0.735061646261575,"S15","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S15_H14",NA,"F",NA,NA,"2020","S15_2","S15_2","Day 60","07-02-2019",69,56,NA,"blood","SSB","Mother","9","3","0","0","6","0",33,12,0,48,7,"16",1.08333333333333,0.0800427076735364
"133",26.1079982693632,-34.3541711187591,"S16_SSB_mum_end_2018",11833407.2195809,0.998862178055855,"S16","BGISEQ-500 Transcriptome","F20FTSEUHT0820_ARCbfrE","S16_H15",NA,"F",NA,NA,"2020","S16_2","S16_2","Day 60","07-02-2019",69,NA,NA,"blood","SSB","Mother","8","2","0","0","6","0",49,4,0,35,12,"16",1.85714285714286,0.619039208406224
"134",-100.908768725774,22.3307261253025,"S17_SSB_mum_start_2018B",12345055.5151831,0.749469876431516,"S17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCuueE","S17_H16",NA,"F",NA,NA,"2020","S17_1","S17_1","Day 0","14-12-2018",14,0,NA,"blood","SSB","Mother","5","2","1","0","2","0",44,15,0,37,4,"15",1.7027027027027,0.532216813747308
"135",-45.1196056038221,-62.1808902146505,"S17_SSB_mum_end_2018B",14840246.8611064,0.950640686418433,"S17","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S17_H16",NA,"F",NA,NA,"2020","S17_2","S17_2","Day 60","15-02-2019",77,63,NA,"blood","SSB","Mother","4","0","0","0","4","0",23,8,0,64,5,"21",0.5625,-0.575364144903562
"136",-101.364156084971,20.2303072257034,"S18_SSB_mum_start_2018B",10260240.0128349,0.785603734233778,"S18","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S18_H17",NA,"F",NA,NA,"2020","S18_1","S18_1","Day 0","15-12-2018",15,0,NA,"blood","SSB","Mother","3","1","2","0","0","0",47,8,0,37,8,"25",1.7027027027027,0.532216813747308
"137",-38.9999516408183,-21.0231877520802,"S18_SSB_mum_end_2018B",15358226.7584259,0.993574082658477,"S18","DNBSEQ Transcriptome","F20FTSEUHT1199_ARCcdmE","S18_H17",NA,"F",NA,NA,"2020","S18_2","S18_2","Day 60","12-02-2019",74,59,NA,"blood","SSB","Mother","1","1","0","0","0","0",40,3,0,48,9,"41",1.08333333333333,0.0800427076735364
