PC1,PC2,PC3,PC4,PC5,ID,ID.y,Sample
-0.017794309044577877,0.027586259367743664,0.04523168322611024,-0.021520174896841965,-0.005686578118042009,AGP19020,T2,T2_SSB_pup_end_2019B
-0.019346650128892785,-0.0029262476809565957,0.02468320640033874,-0.011129280831184895,0.0023278467155480554,AGFC19014,FWB14,FWB14_FWB_mum_start_2019B
-0.019346650128892785,-0.0029262476809565957,0.02468320640033874,-0.011129280831184895,0.0023278467155480554,AGFC19014,FWB14,FWB14_FWB_mum_end_2019B
-0.003989214189648439,-0.002108138911380322,0.0012939610966876667,-0.025482496193459915,-0.04020542171127974,AGFC19022,FWB22,FWB22_FWB_mum_start_2019B
-0.003989214189648439,-0.002108138911380322,0.0012939610966876667,-0.025482496193459915,-0.04020542171127974,AGFC19022,FWB22,FWB22_FWB_mum_end_2019B
-0.022323669606141943,0.0027137396468915657,0.027518458027999387,-6.062921861689225e-4,-0.0018863120831914839,AGPC19014,N14,N14_FWB_pup_start_2019B
-0.022323669606141943,0.0027137396468915657,0.027518458027999387,-6.062921861689225e-4,-0.0018863120831914839,AGPC19014,N14,N14_FWB_pup_end_2019B
-0.018214619962334665,0.03321424712448016,-0.028065193631628828,-0.03378737128990788,-0.0353660293933041,AGPC19021,N21,N21_FWB_pup_start_2019B
0.0014312899568237958,0.006911081598466228,0.041241886789735956,-0.07288073900792533,-0.025947405042571686,AGPC19006,N6,N6_FWB_pup_start_2019B
0.0014312899568237958,0.006911081598466228,0.041241886789735956,-0.07288073900792533,-0.025947405042571686,AGPC19006,N6,N6_FWB_pup_end_2019B
-0.016267540064832532,0.022704023686164435,-0.03960610669151765,-0.022505769782223,0.00739166261341722,AGF19021,SSB21,SSB21_SSB_mum_start_2019B
-0.016267540064832532,0.022704023686164435,-0.03960610669151765,-0.022505769782223,0.00739166261341722,AGF19021,SSB21,SSB21_SSB_mum_end_2019B
-0.028281278653012554,0.01719474792380871,-0.1925381290768853,0.13709161496532607,-0.1276584186510028,AGF19006,SSB6,SSB6_SSB_mum_start_2019B
-0.028281278653012554,0.01719474792380871,-0.1925381290768853,0.13709161496532607,-0.1276584186510028,AGF19006,SSB6,SSB6_SSB_mum_end_2019B
-0.012694351475278138,0.0053982122289918015,0.019120707567745168,-0.00965585559186671,-0.005948308143814548,AGP19244,T20,T20_SSB_pup_end_2019B
-0.032796032846982855,0.029627630170185295,-0.3534862993762152,0.22651595890650983,-0.20065001072121222,AGP19032,T6,T6_SSB_pup_start_2019B
-0.032796032846982855,0.029627630170185295,-0.3534862993762152,0.22651595890650983,-0.20065001072121222,AGP19032,T6,T6_SSB_pup_end_2019B
-0.002977192102581045,0.01661060442634612,-0.06664003151089766,0.041122178535307544,0.01340065523356219,AGFC19015,FWB15,FWB15_FWB_mum_start_2019B
-0.002977192102581045,0.01661060442634612,-0.06664003151089766,0.041122178535307544,0.01340065523356219,AGFC19015,FWB15,FWB15_FWB_mum_end_2019B
-0.0011141644417848417,-0.002789339329498244,0.008689303203797419,0.011681713048876828,-0.014890539348903846,AGFC19023,FWB23,FWB23_FWB_mum_start_2019B
-0.0011141644417848417,-0.002789339329498244,0.008689303203797419,0.011681713048876828,-0.014890539348903846,AGFC19023,FWB23,FWB23_FWB_mum_end_2019B
-0.005081790191110495,0.04267934949220465,-0.051976909000818555,-0.03913304469111366,0.0038263989419969804,AGFC19008,FWB8,FWB8_FWB_mum_start_2019B
-0.005081790191110495,0.04267934949220465,-0.051976909000818555,-0.03913304469111366,0.0038263989419969804,AGFC19008,FWB8,FWB8_FWB_mum_end_2019B
-0.002260137268791215,0.026562783688443812,-0.06524778850600585,0.038511383069871015,-0.004071737043881826,AGPC19015,N15,N15_FWB_pup_start_2019B
-0.002260137268791215,0.026562783688443812,-0.06524778850600585,0.038511383069871015,-0.004071737043881826,AGPC19015,N15,N15_FWB_pup_end_2019B
-0.006798809448513565,-0.03273075856188223,0.004583380536911952,-0.020260711273414167,-0.03379347278814505,AGPC19022,N22,N22_FWB_pup_start_2019B
-0.006798809448513565,-0.03273075856188223,0.004583380536911952,-0.020260711273414167,-0.03379347278814505,AGPC19022,N22,N22_FWB_pup_end_2019B
5.825472640597737e-4,-0.015066692342009285,-0.013583817194198065,-0.023390980262567702,0.00520505016579438,AGF19007,SSB7,SSB7_SSB_mum_start_2019B
5.825472640597737e-4,-0.015066692342009285,-0.013583817194198065,-0.023390980262567702,0.00520505016579438,AGF19007,SSB7,SSB7_SSB_mum_end_2019B
-0.004061171617893926,0.03573838938655671,-0.042663605777475765,-0.003927650277192578,0.006711275569125245,AGP19232,T21,T21_SSB_pup_start_2019B
0.0024826024251264917,-0.019055936201794806,-0.012193727980730588,-0.023412572797107047,-0.007948681646298212,AGP19039,T7,T7_SSB_pup_start_2019B
